category,name,sku,price
Круг,Круг Ст45 200мм,mc-1143,74000
Круг,Круг Ст3 20мм,mc-1144,57000
Круг,Круг ст30ХГСА 20мм,mc-1145,75850
Круг,Круг Ст30ХМА 20мм,mc-1146,115890
Круг,Круг Ст35 20мм,mc-1147,57000
Круг,Круг Ст35 калиброванный 20мм,mc-1148,128890
Круг,Круг Ст40Х 200мм,mc-1149,78500
Круг,Круг Ст38хс 20мм,mc-1150,87800
Круг,Круг Ст20 калиброванный 20мм,mc-1151,112800
Круг,Круг Ст20 20мм,mc-1152,56000
Круг,Круг Ст20Х 20мм,mc-1153,67000
Круг,Круг Ст09Г2С 20мм,mc-1154,61000
Круг,Круг СтШХ15-В 200 мм,mc-1155,184890
Круг,Круг СтХВГ 200,mc-1156,385000
Круг,Круг СтУ8А 200мм,mc-1157,89890
Круг,Круг Ст9ХС 200мм,mc-1158,127890
Круг,Круг Ст45 20мм,mc-1159,57000
Круг,Круг Ст45 калиброванный 20мм,mc-1160,129890
Круг,Круг Ст3 200мм,mc-1161,74500
Круг,Круг Ст40х калиброванный 20мм,mc-1162,121800
Круг,Круг Ст09Г2С 210мм,mc-1163,82000
Круг,Круг Ст20Х 200мм.,mc-1164,80500
Круг,Круг Ст9ХС 20мм,mc-1165,120890
Круг,Круг СтА12 калиброванный 20мм,mc-1166,118000
Круг,Круг СтУ8А 20мм,mc-1167,92890
Круг,Круг СтХВГ 20,mc-1168,395000
Круг,Круг СтШХ15-В 20 мм,mc-1169,179890
Круг,Круг Ст40Х 20мм.,mc-1170,61000
Круг,Круг Ст38хс 200мм,mc-1171,100890
Круг,Круг Ст35 200мм,mc-1172,73500
Круг,Круг Ст30ХМА 200мм,mc-1173,128890
Круг,Круг ст30ХГСА 200мм,mc-1174,94890
Круг,Круг Ст20 18мм,mc-1175,58000
Круг,Круг Ст3 22мм,mc-1176,55000
Круг,Круг Ст09Г2С 18мм,mc-1177,61000
Круг,Круг Ст20 калиброванный 18мм,mc-1178,112800
Круг,Круг СтУ8А 180мм,mc-1179,97890
Круг,Круг Ст9ХС 180мм,mc-1180,127890
Круг,Круг ст30ХГСА 22мм,mc-1181,75850
Круг,Круг Ст45 180мм,mc-1182,61000
Круг,Круг Ст30ХМА 22мм,mc-1183,120640
Круг,Круг Ст35 22мм,mc-1184,57000
Круг,Круг СтШХ15-В 180 мм,mc-1185,184890
Круг,Круг СтХВГ 180,mc-1186,385000
Круг,Круг Ст3 18мм,mc-1187,57500
Круг,Круг Ст20 22мм,mc-1188,57000
Круг,Круг Ст09Г2С 22мм,mc-1189,61000
Круг,Круг ст30ХГСА 18мм,mc-1190,73850
Круг,Круг Ст20 калиброванный 22мм,mc-1191,124200
Круг,Круг Ст40Х 180мм,mc-1192,65000
Круг,Круг Ст45 22мм,mc-1193,55000
Круг,Круг Ст38хс 180мм,mc-1194,92890
Круг,Круг Ст09Г2С 230мм,mc-1195,94000
Круг,Круг Ст45 калиброванный 22мм,mc-1196,129890
Круг,Круг СтА12 калиброванный 22мм,mc-1197,118000
Круг,Круг Ст35 калиброванный 22мм,mc-1198,124890
Круг,Круг Ст40Х 22мм.,mc-1199,62000
Круг,Круг Ст40х калиброванный 22мм,mc-1200,132890
Круг,Круг Ст38хс 22мм,mc-1201,87800
Круг,Круг Ст35 18мм,mc-1202,57000
Круг,Круг Ст40Х 220мм,mc-1203,79000
Круг,Круг Ст45 18мм,mc-1204,57000
Круг,Круг Ст45 220мм,mc-1205,74000
Круг,Круг СтХВГ 220,mc-1206,385000
Круг,Круг СтУ8А 220мм,mc-1207,89890
Круг,Круг Ст9ХС 220мм,mc-1208,127890
Круг,Круг Ст40Х 18мм.,mc-1209,61000
Круг,Круг Ст38хс 18мм,mc-1210,97890
Круг,Круг Ст35 калиброванный 18мм,mc-1211,113800
Круг,Круг Ст40х калиброванный 18мм,mc-1212,136890
Круг,Круг Ст38хс 220мм,mc-1213,103890
Круг-,Круг Ст40Х13 110 мм,mc-1214,298000
Круг-,Круг Ст40Х 45мм,mc-1215,65390
Круг-,Круг Ст40Х13 60 мм,mc-1216,298800
Круг-,Круг Ст20Х13 50 мм,mc-1217,269000
Круг-,Круг Ст20Х13 80 мм,mc-1218,259000
Круг-,Круг Ст65г 45мм,mc-1219,79890
Круг-,Круг Ст40Х13 230 мм,mc-1220,315000
Круг-,Круг Ст3 10мм,mc-1221,65800
Круг-,Круг Ст40Х 10мм,mc-1222,66890
Круг-,Круг Ст40Х13 105 мм,mc-1223,298000
Круг-,Круг Ст40Х13 100 мм,mc-1224,298000
Круг-,Круг Ст20Х13 130 мм,mc-1225,275800
Круг-,Круг Ст65г 42мм,mc-1226,79890
Круг-,Круг Ст40Х 42мм,mc-1227,61800
Круг-,Круг Ст20Х13 48 мм,mc-1228,269000
Круг-,Круг Ст20Х13 230 мм,mc-1229,269000
Круг-,Круг Ст65г 110мм,mc-1230,78800
Круг-,Круг Ст20Х 70мм,mc-1231,65390
Круг-,Круг Ст65г 95мм,mc-1232,78800
Круг-,Круг Ст40Х13 75 мм,mc-1233,298000
Круг-,Круг Ст20Х13 100 мм,mc-1234,269000
Круг-,Круг Ст20Х13 65 мм,mc-1235,269000
Круг-,Круг Ст20Х13 220 мм,mc-1236,288000
Круг-,Круг Ст20Х13 115 мм,mc-1237,269000
Круг-,Круг Ст40Х13 48 мм,mc-1238,259000
Круг-,Круг Ст20Х13 75 мм,mc-1239,275000
Круг-,Круг Ст40Х13 130 мм,mc-1240,298000
Круг-,Круг Ст65г 90мм,mc-1241,78800
Круг-,Круг Ст65г 65мм,mc-1242,78800
Круг-,Круг Ст65г 50мм,mc-1243,79890
Круг-,Круг Ст20Х13 95 мм,mc-1244,269000
Круг-,Круг Ст40Х 50мм,mc-1245,61800
Круг-,Круг Ст40Х13 95 мм,mc-1246,298000
Круг-,Круг Ст20Х13 210 мм,mc-1247,269000
Круг-,Круг Ст65г 56мм,mc-1248,78800
Круг-,Круг Ст20 58мм,mc-1249,64390
Круг-,Круг Ст40Х13 65 мм,mc-1250,269000
Круг-,Круг Ст40Х13 52 мм,mc-1251,259000
Круг-,Круг Ст65г 80мм,mc-1252,78800
Круг-,Круг Ст20Х13 120 мм,mc-1253,269000
Круг-,Круг Ст20Х13 70 мм,mc-1254,275800
Круг-,Круг Ст20Х13 90 мм,mc-1255,275800
Круг-,Круг Ст65г 75мм,mc-1256,78800
Круг-,Круг Ст40Х13 250 мм,mc-1257,315000
Круг-,Круг Ст40Х 52мм,mc-1258,65390
Круг-,Круг Ст40Х13 56 мм,mc-1259,259000
Круг-,Круг Ст20Х13 110 мм,mc-1260,269000
Круг-,Круг Ст40Х13 120 мм,mc-1261,298000
Круг-,Круг Ст40Х13 90 мм,mc-1262,298000
Круг-,Круг Ст20Х13 56 мм,mc-1263,269000
Круг-,Круг Ст40Х13 240 мм,mc-1264,315000
Круг-,Круг Ст40Х 56мм,mc-1265,66890
Круг-,Круг Ст40Х13 85 мм,mc-1266,269000
Круг-,Круг Ст40Х13 210 мм,mc-1267,310000
Круг-,Круг Ст40Х 60мм,mc-1268,66890
Круг-,Круг Ст20Х13 85 мм,mc-1269,269000
Круг-,Круг Ст65г 100мм,mc-1270,78800
Круг-,Круг Ст3 105мм,mc-1271,65890
Круг-,Круг Ст40Х 48мм,mc-1272,66890
Круг-,Круг Ст20Х13 250 мм,mc-1273,312000
Круг-,Круг Ст65г 60мм,mc-1274,79890
Круг-,Круг Ст65г 70мм,mc-1275,78800
Круг-,Круг Ст65г 85мм,mc-1276,78800
Круг-,Круг Ст40Х13 70 мм,mc-1277,298000
Круг-,Круг Ст40Х13 80 мм,mc-1278,298000
Круг-,Круг Ст20Х13 240 мм,mc-1279,289000
Круг-,Круг Ст20Х13 52 мм,mc-1280,269000
Круг-,Круг Ст40Х13 50 мм,mc-1281,259000
Круг-,Круг Ст20Х13 60 мм,mc-1282,275000
Круг-,Круг Ст45 290мм,mc-1283,106800
Круг-,Круг Ст20 290мм,mc-1284,106800
Круг-,Круг Ст65г 200мм,mc-1285,91890
Круг-,Круг Ст35 290мм,mc-1286,106800
Круг-,Круг Ст65г 190мм,mc-1287,91890
Круг-,Круг Ст20 300мм,mc-1288,106800
Круг-,Круг Ст35 300мм,mc-1289,106800
Круг-,Круг Ст65г 290мм,mc-1290,115890
Круг-,Круг Ст40Х 20мм,mc-1291,61800
Круг-,Круг Ст65г 280мм,mc-1292,119890
Круг-,Круг Ст65г 20мм,mc-1293,79890
Круг-,Круг Ст40Х 28мм,mc-1294,67390
Круг-,Круг Ст65г 28мм,mc-1295,78800
Круг-,Круг Ст40Х13 34 мм,mc-1296,298800
Круг-,Круг Ст20Х13 34 мм,mc-1297,275000
Круг-,Круг Ст65г 30мм,mc-1298,78800
Круг-,Круг Ст20 310мм,mc-1299,132890
Круг-,Круг Ст35 310мм,mc-1300,132890
Круг-,Круг Ст40Х13 160 мм,mc-1301,315000
Круг-,Круг Ст65г 180мм,mc-1302,79890
Круг-,Круг Ст20 320мм,mc-1303,132890
Круг-,Круг Ст35 320мм,mc-1304,132890
Круг-,Круг Ст45 320мм,mc-1305,132890
Круг-,Круг Ст65г 170мм,mc-1306,79890
Круг-,Круг Ст45 310мм,mc-1307,132890
Круг-,Круг Ст65г 310мм,mc-1308,144890
Круг-,Круг Ст40Х13 36 мм,mc-1309,298800
Круг-,Круг Ст20Х13 190 мм,mc-1310,259800
Круг-,Круг Ст45 300мм,mc-1311,120800
Круг-,Круг Ст65г 300мм,mc-1312,139890
Круг-,Круг Ст40Х 30мм,mc-1313,65390
Круг-,Круг Ст40Х 18мм,mc-1314,61800
Круг-,Круг Ст20Х13 36 мм,mc-1315,275000
Круг-,Круг Ст65г 18мм,mc-1316,79890
Круг-,Круг Ст40Х13 180 мм,mc-1317,298000
Круг-,Круг Ст45 260мм,mc-1318,106800
Круг-,Круг Ст65г 260мм,mc-1319,115890
Круг-,Круг Ст40Х 26мм,mc-1320,61800
Круг-,Круг Ст65г 24мм,mc-1321,79890
Круг-,Круг Ст65г 240мм,mc-1322,103890
Круг-,Круг Ст20 270мм,mc-1323,105000
Круг-,Круг Ст65г 26мм,mc-1324,78800
Круг-,Круг Ст35 260мм,mc-1325,106800
Круг-,Круг Ст40Х 25мм,mc-1326,61800
Круг-,Круг Ст65г 25мм,mc-1327,78800
Круг-,Круг Ст20 260мм,mc-1328,106800
Круг-,Круг Ст40Х13 30 мм,mc-1329,298800
Круг-,Круг Ст20Х13 180 мм,mc-1330,289550
Круг-,Круг Ст65г 250мм,mc-1331,103890
Круг-,Круг Ст20 280мм,mc-1332,106800
Круг-,Круг Ст35 280мм,mc-1333,106800
Круг-,Круг Ст65г 220мм,mc-1334,80890
Круг-,Круг Ст20Х13 170 мм,mc-1335,269000
Круг-,Круг Ст45 280мм,mc-1336,106800
Круг-,Круг Ст65г 210мм,mc-1337,91890
Круг-,Круг Ст35 270мм,mc-1338,106800
Круг-,Круг Ст45 270мм,mc-1339,106800
Круг-,Круг Ст20Х13 30 мм,mc-1340,285000
Круг-,Круг Ст40Х13 170 мм,mc-1341,315000
Круг-,Круг Ст20Х13 32 мм,mc-1342,275000
Круг-,Круг Ст65г 230мм,mc-1343,103890
Круг-,Круг Ст65г 22мм,mc-1344,79890
Круг-,Круг Ст40Х 22мм,mc-1345,65390
Круг-,Круг Ст40Х13 32 мм,mc-1346,259000
Круг-,Круг Ст65г 270мм,mc-1347,115890
Круг-,Круг Ст20Х13 45 мм,mc-1348,269000
Круг-,Круг Ст65г 14мм,mc-1349,78800
Круг-,Круг Ст35 350мм,mc-1350,132890
Круг-,Круг Ст40Х 14мм,mc-1351,66800
Круг-,Круг Ст40Х 34мм,mc-1352,66890
Круг-,Круг Ст65г 34мм,mc-1353,78800
Круг-,Круг Ст20Х13 200 мм,mc-1354,269000
Круг-,Круг Ст20Х13 42 мм,mc-1355,275000
Круг-,Круг Ст45 350мм,mc-1356,132890
Круг-,Круг Ст65г 350мм,mc-1357,155890
Круг-,Круг Ст65г 35мм,mc-1358,78800
Круг-,Круг Ст65г 150мм,mc-1359,78800
Круг-,Круг Ст20Х13 150 мм,mc-1360,285800
Круг-,Круг Ст40Х13 40 мм,mc-1361,298800
Круг-,Круг Ст40Х 38мм,mc-1362,61800
Круг-,Круг Ст40Х13 200 мм,mc-1363,298000
Круг-,Круг Ст65г 130мм,mc-1364,79890
Круг-,Круг Ст40Х13 140 мм,mc-1365,298000
Круг-,Круг Ст40Х 36мм,mc-1366,61800
Круг-,Круг Ст65г 140мм,mc-1367,79890
Круг-,Круг Ст65г 36мм,mc-1368,78800
Круг-,Круг Ст40Х13 42 мм,mc-1369,298800
Круг-,Круг Ст40Х 32мм,mc-1370,61800
Круг-,Круг Ст40Х13 38 мм,mc-1371,298800
Круг-,Круг Ст65г 16мм,mc-1372,79890
Круг-,Круг Ст40Х 16мм,mc-1373,61800
Круг-,Круг Ст40Х13 45 мм,mc-1374,259000
Круг-,Круг Ст65г 40мм,mc-1375,79890
Круг-,Круг Ст20Х13 140 мм,mc-1376,275800
Круг-,Круг Ст65г 120мм,mc-1377,78800
Круг-,Круг Ст40Х13 190 мм,mc-1378,315000
Круг-,Круг Ст65г 320мм,mc-1379,144890
Круг-,Круг Ст20Х13 160 мм,mc-1380,285800
Круг-,Круг Ст20Х13 38 мм,mc-1381,275000
Круг-,Круг Ст45 330мм,mc-1382,132890
Круг-,Круг Ст40Х 40мм,mc-1383,67390
Круг-,Круг Ст65г 330мм,mc-1384,144890
Круг-,Круг Ст20Х13 40 мм,mc-1385,275000
Круг-,Круг Ст35 330мм,mc-1386,132890
Круг-,Круг Ст65г 340мм,mc-1387,155890
Круг-,Круг Ст65г 12мм,mc-1388,78800
Круг-,Круг Ст35 340мм,mc-1389,132890
Круг-,Круг Ст45 340мм,mc-1390,132890
Круг-,Круг Ст65г 32мм,mc-1391,78800
Круг-,Круг Ст40Х 12мм,mc-1392,70800
Круг-,Круг Ст40Х13 150 мм,mc-1393,315000
Круг-,Круг Ст65г 160мм,mc-1394,79890
Круг_,Круг Ст40ХН2МА 100мм,mc-1395,144000
Круг_,Круг ст40Х 100мм.,mc-1396,38000
Круг_,Круг Ст40ХН 100мм,mc-1397,140000
Круг_,Круг Ст18ХГТ 80 мм.,mc-1398,79000
Круг_,Круг Ст45 100мм.,mc-1399,65000
Круг_,Круг Ст09Г2С 80мм.,mc-1400,68000
Круг_,Круг Ст12хн3а 80 мм,mc-1401,213000
Круг_,Круг Ст12хн3а 100 мм,mc-1402,210000
Круг_,Круг Ст35 90мм.,mc-1403,65000
Круг_,Круг Ст20хн3а 90мм,mc-1404,210000
Круг_,Круг Ст20х2н4а 90мм,mc-1405,230000
Круг_,Круг Ст09Г2С 100 мм,mc-1406,68000
Круг_,Круг Ст18ХГТ 85 мм.,mc-1407,79000
Круг_,Круг Ст40ХН2МА 90мм,mc-1408,137000
Круг_,Круг Ст40ХН 90мм,mc-1409,109000
Круг_,Круг Ст18ХГТ 100 мм.,mc-1410,79000
Круг_,Круг Ст12хн3а 100мм.,mc-1411,120000
Круг_,Круг Ст40ХН2МА 85мм,mc-1412,137000
Круг_,Круг Ст40ХН 85мм,mc-1413,109000
Круг_,Круг Ст35 85мм.,mc-1414,65000
Круг_,Круг Ст35 085мм.,mc-1415,35300
Круг_,Круг Ст09Г2С 340мм.,mc-1416,120000
Круг_,Круг Ст20Х 85мм.,mc-1417,80000
Круг_,Круг Ст20х2н4а 85 мм,mc-1418,210000
Круг_,Круг Ст20хн3а 85 мм,mc-1419,218000
Круг_,Круг Ст20Х 90мм.,mc-1420,80000
Круг_,Круг Ст20 90мм.,mc-1421,65000
Круг_,Круг Ст18ХГТ 90 мм.,mc-1422,89500
Круг_,Круг Ст12хн3а 90 мм,mc-1423,120000
Круг_,Круг Ст40Х 80мм.,mc-1424,69000
Круг_,Круг Ст40ХН 80мм,mc-1425,113000
Круг_,Круг Ст40ХН2МА 80мм,mc-1426,143000
Круг_,Круг Ст20х2н4а 80 мм,mc-1427,240000
Круг_,Круг Ст20хн3а 80 мм,mc-1428,240000
Круг_,Круг Ст35 100мм.,mc-1429,65000
Круг_,Круг Ст30ХГСА 80 мм,mc-1430,75000
Круг_,Круг Ст30ХГСА 100 мм,mc-1431,79000
Круг_,Круг Ст35 80мм.,mc-1432,65000
Круг_,Поковка ст20 490(460) мм.,mc-1433,124000
Круг_,Круг Ст30ХГСА 95 мм.,mc-1434,90400
Круг_,Круг Ст20хн3а 95мм,mc-1435,218000
Круг_,Круг Ст20 95мм.,mc-1436,65000
Круг_,Круг Ст12хн3а 95 мм,mc-1437,210000
Круг_,Круг Ст09Г2С 95мм.,mc-1438,68000
Круг_,Круг Ст12хн3а 85 мм,mc-1439,213000
Круг_,Круг Ст20хн3а 100 мм,mc-1440,221000
Круг_,Круг Ст20Х 100мм.,mc-1441,80000
Круг_,Круг Ст45 95мм.,mc-1442,35300
Круг_,Круг Ст40ХН2МА 95мм,mc-1443,137000
Круг_,Круг Ст40ХН 95мм,mc-1444,109000
Круг_,Круг Ст18ХГТ 36 мм.,mc-1445,79000
Круг_,Круг Ст20х2н4а 36 мм,mc-1446,210000
Круг_,Круг Ст20хн3а 36 мм,mc-1447,221000
Круг_,Круг Ст20х2н4а 20 мм,mc-1448,230000
Круг_,Круг Ст40ХН2МА 160мм,mc-1449,143000
Круг_,Круг Ст20хн3а 20 мм,mc-1450,240000
Круг_,Круг Ст40Х 350 мм,mc-1451,100000
Круг_,Круг Ст20хн3а 16 мм,mc-1452,218000
Круг_,Круг Ст40ХН 350 мм,mc-1453,95000
Круг_,Круг Ст09Г2С 20 мм,mc-1454,68000
Круг_,Круг Ст12хн3а 20 мм,mc-1455,220000
Круг_,Круг Ст18ХГТ 20 мм.,mc-1456,89000
Круг_,Круг Ст40ХН2МА 350мм,mc-1457,210000
Круг_,Круг Ст20хн3а 26 мм,mc-1458,218000
Круг_,Круг Ст12хн3а 36 мм,mc-1459,210000
Круг_,Круг Ст09Г2С 16 мм.,mc-1460,68000
Круг_,Круг Ст12хн3а 16 мм,mc-1461,220000
Круг_,Круг Ст45 35мм.,mc-1462,65000
Круг_,Круг Ст35 35мм.,mc-1463,65000
Круг_,Круг Ст45 350 мм,mc-1464,150000
Круг_,Круг ст3 160мм.,mc-1465,35300
Круг_,Круг Ст40ХН 36мм,mc-1466,120000
Круг_,Круг Ст40ХН2МА 36мм,mc-1467,146000
Круг_,Круг Ст20х2н4а 160 мм,mc-1468,244000
Круг_,Круг Ст45 36 мм,mc-1469,65000
Круг_,Круг Ст20хн3а 160 мм,mc-1470,229000
Круг_,Круг ст20ХН3А 160мм.,mc-1471,120000
Круг_,Круг Ст25ХГТ 160 мм.,mc-1472,140000
Круг_,Круг Ст40ХН2МА 260мм,mc-1473,200000
Круг_,Круг Ст40ХН 160мм,mc-1474,110000
Круг_,Круг Ст35 160мм.,mc-1475,65000
Круг_,Круг Ст35 36мм.,mc-1476,65000
Круг_,Круг Ст40ХН2МА 200мм,mc-1477,153000
Круг_,Круг Ст3 330мм,mc-1478,123000
Круг_,Круг Ст35 330 мм,mc-1479,150000
Круг_,Круг Ст40ХН 330мм,mc-1480,190000
Круг_,Круг Ст45 330 мм,mc-1481,150000
Круг_,Круг Ст18ХГТ 270 мм.,mc-1482,105000
Круг_,Круг Ст18ХГТ 340 мм,mc-1483,150000
Круг_,Круг Ст45 16мм.,mc-1484,65000
Круг_,Круг Ст20 340 мм,mc-1485,150000
Круг_,Круг Ст20х2н4а 340 мм,mc-1486,274000
Круг_,Круг Ст40ХН2МА 32мм,mc-1487,143000
Круг_,Круг Ст40ХН 200мм,mc-1488,130000
Круг_,Круг Ст20х2н4а 170 мм,mc-1489,250000
Круг_,Круг Ст20Х 170мм.,mc-1490,82000
Круг_,Круг Ст20 170мм.,mc-1491,65000
Круг_,Круг Ст45 32мм.,mc-1492,65000
Круг_,Круг Ст09Г2С 330мм.,mc-1493,155000
Круг_,Круг Ст20х2н4а 330 мм,mc-1494,274000
Круг_,Круг Ст20Х 330мм.,mc-1495,140000
Круг_,Круг Ст09Г2С 170мм.,mc-1496,68000
Круг_,Круг Ст20 330 мм,mc-1497,150000
Круг_,Круг Ст12хн3а 170 мм,mc-1498,200000
Круг_,Круг Ст18ХГТ 170 мм.,mc-1499,79000
Круг_,Круг Ст18ХГТ 330 мм.,mc-1500,150000
Круг_,Круг Ст12хн3а 330 мм,mc-1501,250000
Круг_,Круг Ст20хн3а 34 мм,mc-1502,218000
Круг_,Круг Ст35 16мм.,mc-1503,65000
Круг_,Круг Ст35 34мм.,mc-1504,65000
Круг_,Круг Ст40ХН 34мм,mc-1505,121000
Круг_,Круг Ст40ХН 34 мм,mc-1506,117000
Круг_,Круг Ст40ХН2МА 34мм,mc-1507,130000
Круг_,Круг Ст45 200мм.,mc-1508,77000
Круг_,Круг Ст35 350 мм,mc-1509,150000
Круг_,Круг Ст3 350мм,mc-1510,150000
Круг_,Круг Ст20хн3а 350 мм,mc-1511,254000
Круг_,Круг Ст35 26мм.,mc-1512,65000
Круг_,Круг Ст20 350 мм,mc-1513,150000
Круг_,Круг Ст18ХГТ 350 мм.,mc-1514,150000
Круг_,Круг Ст45 34мм.,mc-1515,65000
Круг_,Круг Ст25ХГТ 340 мм.,mc-1516,102000
Круг_,Круг Ст3 340мм,mc-1517,150000
Круг_,Круг Ст35 340 мм,mc-1518,120000
Круг_,Круг Ст40Х 340 мм,mc-1519,157000
Круг_,Круг Ст40ХН 340мм,mc-1520,95000
Круг_,Круг Ст40ХН2МА 340мм,mc-1521,213000
Круг_,Круг Ст20х2н4а 34 мм,mc-1522,230000
Круг_,Круг Ст12хн3а 34 мм,mc-1523,220000
Круг_,Круг Ст09Г2С 34мм.,mc-1524,68000
Круг_,Круг Ст45 340 мм,mc-1525,150000
Круг_,Круг Ст40ХН 16мм,mc-1526,130000
Круг_,Круг Ст40ХН2МА 16мм,mc-1527,151000
Круг_,Круг Ст45 26мм.,mc-1528,65000
Круг_,Круг Ст09Г2С 42 мм,mc-1529,68000
Круг_,Круг Ст12хн3а 42 мм,mc-1530,210000
Круг_,Круг Ст45 14 мм,mc-1531,65000
Круг_,Круг Ст40ХН2МА 14мм,mc-1532,151000
Круг_,Круг Ст40ХН 14мм,mc-1533,130000
Круг_,Круг Ст20 42 мм,mc-1534,60000
Круг_,Круг Ст20х2н4а 42 мм,mc-1535,210000
Круг_,Круг Ст20хн3а 42 мм,mc-1536,221000
Круг_,Круг Ст35 14мм.,mc-1537,65000
Круг_,Круг Ст3 42 мм,mc-1538,65000
Круг_,Круг Ст30ХГСА 42 мм,mc-1539,75000
Круг_,Круг Ст35 42мм.,mc-1540,65000
Круг_,Круг Ст40Х 260мм.,mc-1541,125000
Круг_,Круг Ст20хн3а 14 мм,mc-1542,218000
Круг_,Круг Ст20 150мм.,mc-1543,65000
Круг_,Круг Ст40ХН 260мм,mc-1544,160000
Круг_,Круг Ст40ХН2МА 40мм,mc-1545,146000
Круг_,Круг Ст09Г2С 150 мм,mc-1546,68000
Круг_,Круг Ст12хн3а 150 мм,mc-1547,200000
Круг_,Круг Ст45 40мм.,mc-1548,62000
Круг_,Круг Ст18ХГТ 150 мм.,mc-1549,79000
Круг_,Круг Ст20 150 мм,mc-1550,65000
Круг_,Круг Ст40ХН2МА 140мм,mc-1551,154000
Круг_,Круг Ст40ХН 140мм,mc-1552,110000
Круг_,Круг Ст40Х 140 мм,mc-1553,69000
Круг_,Круг Ст20хн3а 45 мм,mc-1554,222000
Круг_,Круг Ст20х2н4а 45 мм,mc-1555,230000
Круг_,Круг Ст40ХН 42 мм,mc-1556,117000
Круг_,Круг Ст40ХН2МА 42мм,mc-1557,143000
Круг_,Круг Ст12хн3а 14 мм,mc-1558,220000
Круг_,Круг Ст09Г2С 14 мм.,mc-1559,68000
Круг_,Круг Ст45 145мм,mc-1560,65000
Круг_,Круг Ст18ХГТ 45 мм.,mc-1561,79000
Круг_,Круг Ст12хн3а 45 мм,mc-1562,210000
Круг_,Круг Ст09Г2С 45мм.,mc-1563,70000
Круг_,Круг Ст45 140мм.,mc-1564,65000
Круг_,Круг Ст40ХН2МА 38мм,mc-1565,143000
Круг_,Круг Ст45 150мм.,mc-1566,35300
Круг_,Круг Ст45 38 мм,mc-1567,65000
Круг_,Круг Ст09Г2С 40мм.,mc-1568,68000
Круг_,Круг Ст12хн3а 40 мм,mc-1569,213000
Круг_,Круг Ст18ХГТ 40 мм.,mc-1570,79000
Круг_,Круг Ст40ХН 260 мм.,mc-1571,87500
Круг_,Круг Ст40ХН2МА 150мм,mc-1572,143000
Круг_,Круг Ст40ХН 150мм,mc-1573,110000
Круг_,Круг Ст20Х 160мм.,mc-1574,82000
Круг_,Круг Ст20 160 мм,mc-1575,35300
Круг_,Круг Ст20 160мм.,mc-1576,35300
Круг_,Круг Ст09Г2С 38мм.,mc-1577,68000
Круг_,Круг Ст18ХГТ 38 мм.,mc-1578,79000
Круг_,Круг Ст20 38 мм,mc-1579,65000
Круг_,Круг Ст20х2н4а 38 мм,mc-1580,210000
Круг_,Круг Ст40Х 15мм.,mc-1581,69000
Круг_,Круг Ст35 38мм.,mc-1582,65000
Круг_,Круг Ст09Г2С 160мм.,mc-1583,68000
Круг_,Круг Ст12хн3а 160 мм,mc-1584,200000
Круг_,Круг Ст30ХГСА 38мм.,mc-1585,90400
Круг_,Круг Ст3 38 мм,mc-1586,59000
Круг_,Круг Ст18ХГТ 160 мм,mc-1587,79000
Круг_,Круг Ст20хн3а 38 мм,mc-1588,218000
Круг_,Круг Ст35 150мм.,mc-1589,65000
Круг_,Круг Ст35 40 мм,mc-1590,65000
Круг_,Круг Ст25ХГТ 150 мм.,mc-1591,80000
Круг_,Круг Ст20хн3а 150 мм,mc-1592,210000
Круг_,Круг Ст20Х 150мм.,mc-1593,82000
Круг_,Круг Ст20х2н4а 150 мм,mc-1594,230000
Круг_,Круг ст40Х 150мм.,mc-1595,38000
Круг_,Круг Ст40Х 150 мм,mc-1596,69000
Круг_,Круг Ст20хн3а 40 мм,mc-1597,218000
Круг_,Круг Ст20х2н4а 40 мм,mc-1598,230000
Круг_,Круг Ст18ХГТ 190 мм.,mc-1599,79000
Круг_,Круг Ст09Г2С 280мм.,mc-1600,130000
Круг_,Круг Ст20хн3а 290 мм,mc-1601,260000
Круг_,Круг Ст25ХГТ 290 мм.,mc-1602,98000
Круг_,Круг Ст3 290мм,mc-1603,116000
Круг_,Круг Ст30ХГСА 290 мм,mc-1604,105000
Круг_,Круг Ст30ХГСА 200 мм,mc-1605,97000
Круг_,Круг Ст30ХГСА 290 мм.,mc-1606,105000
Круг_,Круг ст30ХГСА 290мм.,mc-1607,68500
Круг_,Круг Ст12хн3а 190 мм,mc-1608,197000
Круг_,Круг Ст09Г2С 190мм.,mc-1609,49500
Круг_,Круг ст30ХГСА 190мм.,mc-1610,46600
Круг_,Круг Ст40Х 290мм.,mc-1611,115000
Круг_,Круг Ст40Х 290 мм,mc-1612,125000
Круг_,Круг Ст40ХН 290мм,mc-1613,175000
Круг_,Круг Ст40ХН 28мм,mc-1614,125000
Круг_,Круг Ст40ХН2МА 28мм,mc-1615,151000
Круг_,Круг Ст25ХГТ 190 мм.,mc-1616,140000
Круг_,Круг Ст18ХГТ 280 мм,mc-1617,105000
Круг_,Круг Ст20хн3а 190 мм,mc-1618,200000
Круг_,Круг Ст45 28мм.,mc-1619,65000
Круг_,Круг Ст20х2н4а 190 мм,mc-1620,250000
Круг_,Круг ст18ХГТ 190мм.,mc-1621,72800
Круг_,Круг Ст18ХГТ 290 мм.,mc-1622,134000
Круг_,Круг Ст12хн3а 280 мм,mc-1623,243000
Круг_,Круг Ст09Г2С 290мм.,mc-1624,130000
